type,client,tx,amount
resolve,30157,4220002726,250.0475
resolve,64771,4220002727,466.2156
resolve,39667,4220002728,455.7392
resolve,15639,4220002729,406.85
resolve,29831,4220002730,209.8924
resolve,54444,4220002731,476.2965
resolve,62348,4220002732,330.5353
resolve,17729,4220002733,209.2801
resolve,17600,4220002734,368.9883
resolve,58272,4220002735,259.4158
resolve,13649,4220002736,259.8626
resolve,45413,4220002737,408.7763
resolve,29910,4220002738,313.1415
resolve,41222,4220002739,432.4942
resolve,11096,4220002740,480.7312
resolve,37254,4220002741,228.602
resolve,50409,4220002742,488.8424
resolve,21345,4220002743,206.53
resolve,22998,4220002744,359.6175
resolve,19159,4220002745,380.6873
resolve,58469,4220002746,383.4904
resolve,28029,4220002747,489.3462
resolve,43553,4220002748,222.9775
resolve,23646,4220002749,415.709
resolve,53108,4220002750,498.5534
resolve,33856,4220002751,468.7694
resolve,18881,4220002752,474.3423
resolve,42453,4220002753,474.8988
resolve,17659,4220002754,295.0225
resolve,44667,4220002755,447.9391
resolve,29254,4220002756,342.6955
resolve,29381,4220002757,456.1503
resolve,31916,4220002758,388.6262
resolve,10547,4220002759,449.0124
resolve,59686,4220002760,429.5124
resolve,32034,4220002761,217.5087
resolve,31840,4220002762,387.7684
resolve,52903,4220002763,482.1157
resolve,27003,4220002764,404.5017
resolve,48284,4220002765,443.9091
resolve,11815,4220002766,292.1856
resolve,29807,4220002767,230.7971
resolve,49227,4220002768,307.0933
resolve,28635,4220002769,267.3419
resolve,55423,4220002770,473.919
resolve,57697,4220002771,301.567
resolve,8751,4220002772,266.4764
resolve,15933,4220002773,302.1627
resolve,58653,4220002774,223.6302
resolve,39046,4220002775,221.5092
resolve,16368,4220002776,261.3785
resolve,31254,4220002777,342.8857
resolve,24020,4220002778,392.8569
resolve,55282,4220002779,286.3761
resolve,52674,4220002780,448.5287
resolve,17173,4220002781,405.198
resolve,36147,4220002782,332.467
resolve,61894,4220002783,397.6848
resolve,30647,4220002784,385.4173
resolve,35504,4220002785,475.6202
resolve,35908,4220002786,328.3348
resolve,20432,4220002787,341.0914
resolve,24162,4220002788,217.0914
resolve,40630,4220002789,500.6265
resolve,22767,4220002790,302.7817
resolve,16364,4220002791,448.9324
resolve,24438,4220002792,329.9171
resolve,21497,4220002793,220.3516
resolve,6779,4220002794,388.4993
resolve,18705,4220002795,361.6194
resolve,48987,4220002796,321.911
resolve,37680,4220002797,342.5736
resolve,56051,4220002798,227.4707
resolve,65198,4220002799,307.0832
resolve,64005,4220002800,267.5957
resolve,17002,4220002801,409.2104
resolve,11120,4220002802,356.5668
resolve,40532,4220002803,281.3857
resolve,10922,4220002804,328.7362
resolve,64683,4220002805,388.5765
resolve,57377,4220002806,351.3058
resolve,15462,4220002807,400.3108
resolve,39327,4220002808,279.8873
resolve,20045,4220002809,468.4397
resolve,26223,4220002810,451.4258
resolve,55802,4220002811,263.0646
resolve,34331,4220002812,396.0195
resolve,10718,4220002813,218.4219
resolve,47516,4220002814,314.0104
resolve,7953,4220002815,386.5729
resolve,47901,4220002816,262.5836
resolve,39486,4220002817,403.7551
resolve,61049,4220002818,344.3128
resolve,18622,4220002819,315.9348
resolve,49368,4220002820,315.3862
resolve,7198,4220002821,489.5834
resolve,27191,4220002822,337.9957
resolve,9405,4220002823,321.1158
resolve,8387,4220002824,405.3405
resolve,29121,4220002825,204.01
resolve,18374,4220002826,497.476
resolve,41742,4220002827,432.9
resolve,53623,4220002828,463.4648
resolve,15368,4220002829,309.0203
resolve,12313,4220002830,318.8567
resolve,21402,4220002831,450.5561
resolve,52392,4220002832,342.3465
resolve,38729,4220002833,461.7671
resolve,17219,4220002834,443.665
resolve,41674,4220002835,391.4203
resolve,12336,4220002836,259.9372
resolve,11821,4220002837,482.1499
resolve,7053,4220002838,378.2045
resolve,17122,4220002839,437.6048
resolve,34426,4220002840,243.0153
resolve,34556,4220002841,214.5572
resolve,58616,4220002842,456.1298
resolve,21575,4220002843,384.4305
resolve,27120,4220002844,339.0928
resolve,33748,4220002845,312.2486
resolve,63540,4220002846,231.9212
resolve,23988,4220002847,477.0051
resolve,26275,4220002848,231.1856
resolve,64751,4220002849,345.6296
resolve,30817,4220002850,464.9914
resolve,49092,4220002851,269.9244
resolve,48289,4220002852,423.8059
resolve,59301,4220002853,382.0089
resolve,25131,4220002854,383.9914
resolve,41658,4220002855,419.4526
resolve,49927,4220002856,398.0176
resolve,25507,4220002857,261.2529
resolve,59356,4220002858,331.6746
resolve,36365,4220002859,461.2084
resolve,34330,4220002860,245.909
resolve,53338,4220002861,344.7883
resolve,53119,4220002862,236.3917
resolve,36315,4220002863,294.6062
resolve,35848,4220002864,376.0738
resolve,52537,4220002865,289.2923
resolve,53003,4220002866,411.2534
resolve,42176,4220002867,236.3263
resolve,40001,4220002868,359.9773
resolve,29953,4220002869,481.1869
resolve,13146,4220002870,202.503
resolve,58213,4220002871,336.281
resolve,9124,4220002872,363.393
resolve,24984,4220002873,270.9895
resolve,39899,4220002874,336.4433
resolve,25492,4220002875,493.612
resolve,51557,4220002876,418.0959
resolve,30435,4220002877,483.626
resolve,62468,4220002878,302.2659
resolve,14607,4220002879,468.5922
resolve,49242,4220002880,236.203
resolve,9170,4220002881,356.1228
resolve,9727,4220002882,333.7419
resolve,49957,4220002883,214.4509
resolve,28191,4220002884,417.9888
resolve,14146,4220002885,467.4187
resolve,54339,4220002886,363.2114
resolve,63724,4220002887,499.9164
resolve,40967,4220002888,276.7729
resolve,27913,4220002889,426.2422
resolve,57650,4220002890,409.5262
resolve,39819,4220002891,287.2557
resolve,41271,4220002892,445.0442
resolve,48020,4220002893,499.5167
resolve,8422,4220002894,317.7096
resolve,49221,4220002895,425.6454
resolve,19493,4220002896,489.1067
resolve,35847,4220002897,405.6627
resolve,25407,4220002898,234.9503
resolve,11278,4220002899,431.3254
resolve,7066,4220002900,478.2105
resolve,21810,4220002901,285.5926
resolve,42265,4220002902,467.8481
resolve,53351,4220002903,294.8401
resolve,58769,4220002904,292.335
resolve,50116,4220002905,334.5679
resolve,36762,4220002906,458.6525
resolve,29386,4220002907,285.7998
resolve,43739,4220002908,465.9608
resolve,49848,4220002909,472.2638
resolve,48055,4220002910,447.2415
resolve,22056,4220002911,290.6389
resolve,38635,4220002912,326.1878
resolve,43765,4220002913,391.3345
resolve,29684,4220002914,390.5678
resolve,61815,4220002915,424.6295
resolve,59619,4220002916,464.2813
resolve,30680,4220002917,487.1352
resolve,43116,4220002918,445.3414
resolve,25426,4220002919,289.9868
resolve,15742,4220002920,385.1665
resolve,41168,4220002921,233.2806
resolve,20137,4220002922,282.3949
resolve,12409,4220002923,384.711
resolve,50443,4220002924,391.8827
resolve,51995,4220002925,318.1011
resolve,12852,4220002926,399.2006
resolve,16083,4220002927,287.3236
resolve,55772,4220002928,483.3872
resolve,38084,4220002929,288.738
resolve,46314,4220002930,397.0443
resolve,34563,4220002931,207.6642
resolve,43621,4220002932,403.5751
resolve,8492,4220002933,358.36
resolve,60444,4220002934,441.0882
resolve,21250,4220002935,304.8384
resolve,15194,4220002936,465.0383
resolve,31445,4220002937,408.7229
resolve,34602,4220002938,214.9095
resolve,36474,4220002939,458.9423
resolve,11267,4220002940,213.8753
resolve,18470,4220002941,228.6916
resolve,38982,4220002942,473.4852
resolve,11031,4220002943,391.9458
resolve,45934,4220002944,312.7437
resolve,13859,4220002945,358.7636
resolve,12536,4220002946,237.1817
resolve,23655,4220002947,462.3443
resolve,29369,4220002948,284.7369
resolve,20140,4220002949,418.6919
resolve,61179,4220002950,385.5852
resolve,31633,4220002951,466.4448
resolve,18936,4220002952,240.4689
resolve,63626,4220002953,200.7965
resolve,16298,4220002954,336.7643
resolve,61149,4220002955,443.3073
resolve,37973,4220002956,481.9045
resolve,56592,4220002957,422.5666
resolve,20059,4220002958,405.0713
resolve,17475,4220002959,333.0912
resolve,28186,4220002960,305.3703
resolve,62573,4220002961,289.7404
resolve,9657,4220002962,492.2811
resolve,24668,4220002963,348.2217
resolve,56254,4220002964,465.2913
resolve,45544,4220002965,341.404
resolve,53645,4220002966,228.0521
resolve,29275,4220002967,305.6476
resolve,62411,4220002968,363.1132
resolve,18288,4220002969,421.3468
resolve,64499,4220002970,351.3096
resolve,8802,4220002971,370.667
resolve,6649,4220002972,450.9238
resolve,55586,4220002973,499.917
resolve,49501,4220002974,463.6656
resolve,50912,4220002975,204.177
resolve,62877,4220002976,338.529
resolve,20089,4220002977,314.0265
resolve,52422,4220002978,239.5121
resolve,61504,4220002979,329.1619
resolve,61960,4220002980,219.8986
resolve,59080,4220002981,330.4686
resolve,22684,4220002982,408.5538
resolve,57179,4220002983,465.3679
resolve,50092,4220002984,359.3478
resolve,64183,4220002985,488.7793
resolve,11838,4220002986,278.1362
resolve,33008,4220002987,310.7463
resolve,6936,4220002988,452.7298
resolve,13525,4220002989,345.363
resolve,16912,4220002990,409.1422
resolve,7575,4220002991,401.7264
resolve,22533,4220002992,483.474
resolve,9789,4220002993,375.0089
resolve,11688,4220002994,217.5897
resolve,64040,4220002995,469.4909
resolve,13858,4220002996,350.0357
resolve,15259,4220002997,437.2084
resolve,33110,4220002998,227.4035
resolve,51324,4220002999,488.0693
resolve,16900,4220003000,259.4026
resolve,29977,4220003001,308.4142
resolve,29703,4220003002,459.1985
resolve,33499,4220003003,423.8582
resolve,61922,4220003004,362.5288
resolve,63545,4220003005,210.0352
resolve,20469,4220003006,370.361
resolve,33103,4220003007,467.0736
resolve,16080,4220003008,420.1708
resolve,14433,4220003009,436.4038
resolve,33370,4220003010,248.3632
resolve,35039,4220003011,281.4723
resolve,51927,4220003012,309.1444
resolve,50304,4220003013,331.3121
resolve,23872,4220003014,388.7016
resolve,60997,4220003015,358.0584
resolve,64976,4220003016,204.95
resolve,45934,4220003017,311.4058
resolve,59211,4220003018,306.7967
resolve,23423,4220003019,311.4548
resolve,25077,4220003020,398.0223
resolve,57457,4220003021,295.5221
resolve,22988,4220003022,263.1355
resolve,52220,4220003023,411.7613
resolve,10851,4220003024,463.3769
resolve,44545,4220003025,216.6333
resolve,40000,4220003026,456.6256
resolve,45313,4220003027,394.2494
resolve,24754,4220003028,387.4954
resolve,38664,4220003029,495.7788
resolve,55672,4220003030,358.8564
resolve,43712,4220003031,279.612
resolve,22463,4220003032,471.8987
resolve,65272,4220003033,398.4723
resolve,48488,4220003034,357.9829
resolve,26423,4220003035,459.2745
resolve,51208,4220003036,450.2663
resolve,14084,4220003037,441.3805
resolve,6533,4220003038,208.0086
resolve,22079,4220003039,422.2779
resolve,51062,4220003040,371.9108
resolve,61428,4220003041,349.0796
resolve,41306,4220003042,274.1954
resolve,61773,4220003043,321.3489
resolve,37038,4220003044,328.4339
resolve,21558,4220003045,428.1435
resolve,53170,4220003046,235.7644
resolve,23045,4220003047,369.7788
resolve,23203,4220003048,451.1277
resolve,59310,4220003049,226.7698
resolve,58235,4220003050,208.6567
resolve,46829,4220003051,447.4368
resolve,11049,4220003052,451.2254
resolve,53479,4220003053,253.8557
resolve,63313,4220003054,492.0373
resolve,42379,4220003055,372.2245
resolve,37792,4220003056,240.1775
resolve,37414,4220003057,297.0095
resolve,10144,4220003058,468.2608
resolve,16094,4220003059,455.9948
resolve,61697,4220003060,441.7914
resolve,13343,4220003061,374.199
resolve,27038,4220003062,295.3158
resolve,55880,4220003063,296.7745
resolve,33012,4220003064,417.3393
resolve,14371,4220003065,457.7087
resolve,53495,4220003066,416.2915
resolve,55021,4220003067,219.0379
resolve,37477,4220003068,437.3284
resolve,64998,4220003069,279.188
resolve,9765,4220003070,226.061
resolve,65372,4220003071,432.7715
resolve,11679,4220003072,370.396
resolve,50923,4220003073,401.4651
resolve,35978,4220003074,344.769
resolve,65089,4220003075,238.2171
resolve,40116,4220003076,257.3034
resolve,19893,4220003077,251.398
resolve,56142,4220003078,250.6458
resolve,31789,4220003079,399.9183
resolve,52431,4220003080,266.4624
resolve,39961,4220003081,344.5408
resolve,62474,4220003082,408.7684
resolve,41790,4220003083,235.6012
resolve,31544,4220003084,482.6142
resolve,13371,4220003085,414.973
resolve,35787,4220003086,318.9022
resolve,57666,4220003087,359.2956
resolve,22616,4220003088,449.17
resolve,59482,4220003089,352.842
resolve,59675,4220003090,325.6197
resolve,12638,4220003091,412.4644
resolve,13030,4220003092,437.9539
resolve,9731,4220003093,352.024
resolve,23518,4220003094,492.1119
resolve,34233,4220003095,389.2973
resolve,64144,4220003096,427.0046
resolve,49764,4220003097,305.9716
resolve,14737,4220003098,346.0418
resolve,50570,4220003099,343.714
resolve,17646,4220003100,362.2639
resolve,32761,4220003101,401.254
resolve,50360,4220003102,493.4743
resolve,16224,4220003103,486.0778
resolve,13949,4220003104,444.4433
resolve,55641,4220003105,491.5326
resolve,7090,4220003106,494.6212
resolve,42037,4220003107,370.7719
resolve,24205,4220003108,321.063
resolve,43560,4220003109,484.7931
resolve,39242,4220003110,500.4417
resolve,59664,4220003111,358.6069
resolve,26764,4220003112,293.0386
resolve,33741,4220003113,390.4573
resolve,58196,4220003114,495.4011
resolve,24885,4220003115,297.5155
resolve,59268,4220003116,259.8777
resolve,29091,4220003117,480.9926
resolve,40660,4220003118,424.9867
resolve,49019,4220003119,451.4311
resolve,7092,4220003120,253.6882
resolve,44503,4220003121,348.9316
resolve,39101,4220003122,403.5808
resolve,39366,4220003123,429.7488
resolve,48630,4220003124,335.1836
resolve,43184,4220003125,438.6761
resolve,12104,4220003126,277.1919
resolve,51102,4220003127,325.5709
resolve,23668,4220003128,289
resolve,61626,4220003129,424.7296
resolve,21209,4220003130,235.2876
resolve,8582,4220003131,208.0812
resolve,12185,4220003132,317.8608
resolve,54029,4220003133,462.8151
resolve,15601,4220003134,401.5701
resolve,19179,4220003135,316.2953
resolve,44579,4220003136,350.3135
resolve,11479,4220003137,397.1136
resolve,15307,4220003138,254.2007
resolve,14919,4220003139,460.9778
resolve,56001,4220003140,307.0059
resolve,17797,4220003141,392.6853
resolve,49606,4220003142,405.0431
resolve,43136,4220003143,491.0985
resolve,29679,4220003144,256.3052
resolve,12695,4220003145,240.2376
resolve,55731,4220003146,469.1126
resolve,51914,4220003147,489.6502
resolve,60241,4220003148,477.2339
resolve,63532,4220003149,465.4027
resolve,49340,4220003150,276.1474
resolve,29768,4220003151,330.4765
resolve,45274,4220003152,234.8849
resolve,29161,4220003153,439.5973
resolve,21729,4220003154,326.9632
resolve,30101,4220003155,489.9513
resolve,53917,4220003156,204.4526
resolve,28845,4220003157,259.5626
resolve,13930,4220003158,499.6003
resolve,11086,4220003159,201.8194
resolve,45920,4220003160,412.0619
resolve,38003,4220003161,213.3036
resolve,53097,4220003162,364.3315
resolve,12958,4220003163,376.885
resolve,45279,4220003164,484.7625
resolve,43215,4220003165,415.0702
resolve,20772,4220003166,213.5259
resolve,23458,4220003167,408.9692
resolve,65309,4220003168,399.12
resolve,46283,4220003169,377.5793
resolve,57804,4220003170,400.2995
resolve,17509,4220003171,375.8919
resolve,57151,4220003172,261.462
resolve,32367,4220003173,372.7826
resolve,12823,4220003174,235.0848
resolve,50393,4220003175,429.7597
resolve,44205,4220003176,287.757
resolve,54355,4220003177,490.3009
resolve,63249,4220003178,291.4738
resolve,13250,4220003179,441.1419
resolve,15621,4220003180,430.8064
resolve,56552,4220003181,392.9715
resolve,48792,4220003182,442.7765
resolve,53759,4220003183,230.3377
resolve,35238,4220003184,349.8293
resolve,8598,4220003185,427.8621
resolve,48589,4220003186,493.768
resolve,49537,4220003187,341.5594
resolve,52890,4220003188,468.3863
resolve,10758,4220003189,205.6802
resolve,36917,4220003190,281.6907
resolve,7465,4220003191,281.1182
resolve,31219,4220003192,429.2353
resolve,30511,4220003193,259.2745
resolve,63702,4220003194,277.7998
resolve,25257,4220003195,312.3226
resolve,56834,4220003196,279.4364
resolve,36671,4220003197,433.2747
resolve,26369,4220003198,402.3625
resolve,61023,4220003199,384.1771
resolve,29247,4220003200,275.7157
resolve,42731,4220003201,389.9286
resolve,35070,4220003202,463.8594
resolve,53039,4220003203,324.7143
resolve,35846,4220003204,356.153
resolve,15967,4220003205,489.9125
resolve,45820,4220003206,214.3125
resolve,22557,4220003207,372.3817
resolve,31031,4220003208,230.4146
resolve,14116,4220003209,325.9597
resolve,18905,4220003210,236.2141
resolve,29789,4220003211,346.4084
resolve,33168,4220003212,279.5051
resolve,62400,4220003213,367.2862
resolve,43437,4220003214,313.4003
resolve,62721,4220003215,483.1657
resolve,18824,4220003216,360.64
resolve,53945,4220003217,490.5622
resolve,15511,4220003218,439.4559
resolve,19189,4220003219,426.5442
resolve,24614,4220003220,409.1732
resolve,30728,4220003221,455.4608
resolve,19349,4220003222,451.3917
resolve,36645,4220003223,497.2843
resolve,20953,4220003224,442.5114
resolve,24818,4220003225,236.6803
resolve,59261,4220003226,276.6234
resolve,12162,4220003227,281.372
resolve,33924,4220003228,451.2252
resolve,56256,4220003229,420.1545
